transaction_id,user_id,timestamp,amount,merchant,category,device,ip_address,is_fraud
TXN0007679,U00536,2025-12-02 03:16:37.121256,11.11,Flipkart,fashion,mobile,192.168.118.166,0
TXN0007680,U00416,2025-12-20 23:08:05.121256,14.39,Amazon,entertainment,mobile,192.168.114.199,1
TXN0007681,U00717,2025-12-01 11:32:56.121256,241.87,Amazon,entertainment,tablet,192.168.75.117,0
TXN0007682,U00614,2025-12-01 02:38:06.121256,70.38,BigMart,entertainment,tablet,192.168.241.142,0
TXN0007683,U00263,2025-12-11 21:57:30.121256,96.34,ElectroShop,grocery,mobile,192.168.62.210,0
TXN0007684,U00395,2025-12-11 22:46:14.121256,57.69,BigMart,entertainment,tablet,192.168.159.58,0
TXN0007685,U00181,2025-12-23 20:49:21.121256,27.87,Flipkart,fashion,desktop,192.168.66.235,0
TXN0007686,U00580,2025-12-11 07:39:12.121256,116.91,ElectroShop,grocery,tablet,192.168.134.56,0
TXN0007687,U00233,2025-12-13 19:49:25.121256,120.02,Flipkart,utilities,desktop,192.168.82.49,0
TXN0007688,U00515,2025-12-08 04:46:55.121256,39.88,Walmart,grocery,desktop,192.168.228.0,0
TXN0007689,U00204,2025-11-28 17:12:29.121256,49.25,Walmart,utilities,tablet,192.168.73.180,0
TXN0007690,U00560,2025-11-30 22:14:09.121256,155.53,ElectroShop,fashion,tablet,192.168.87.226,0
TXN0007691,U00655,2025-12-19 01:22:43.121256,6.01,Flipkart,fashion,desktop,192.168.46.89,0
TXN0007692,U00623,2025-12-21 21:24:26.121256,180.36,Walmart,electronics,mobile,192.168.244.156,0
TXN0007693,U00654,2025-12-09 09:51:42.121256,43.73,Flipkart,utilities,tablet,192.168.117.200,0
TXN0007694,U00516,2025-12-05 00:16:48.121256,91.91,Walmart,fashion,desktop,192.168.21.83,0
TXN0007695,U00465,2025-11-30 10:06:00.121256,224.9,Flipkart,grocery,desktop,192.168.94.56,0
TXN0007696,U00141,2025-11-24 19:15:17.121256,95.69,Flipkart,entertainment,mobile,192.168.123.227,0
TXN0007697,U00635,2025-12-10 12:20:54.121256,42.81,LocalStore,utilities,tablet,192.168.93.135,0
TXN0007698,U00271,2025-11-25 23:06:42.121256,103.57,Flipkart,entertainment,tablet,192.168.238.88,0
TXN0007699,U00784,2025-12-12 01:52:30.121256,33.73,LocalStore,entertainment,tablet,192.168.160.183,0
TXN0007700,U00174,2025-12-23 14:00:51.121256,30.98,LocalStore,utilities,desktop,192.168.17.93,0
TXN0007701,U00600,2025-12-21 05:01:58.121256,466.7,Flipkart,entertainment,desktop,192.168.160.145,0
TXN0007702,U00039,2025-12-10 01:06:29.121256,121.16,ElectroShop,entertainment,tablet,192.168.231.91,0
TXN0007703,U00592,2025-11-29 19:32:52.121256,87.79,LocalStore,entertainment,tablet,192.168.205.229,0
TXN0007704,U00668,2025-12-12 05:08:30.121256,40.12,BigMart,grocery,tablet,192.168.219.110,0
TXN0007705,U00053,2025-11-24 14:45:23.121256,4.03,BigMart,grocery,tablet,192.168.181.182,0
TXN0007706,U00489,2025-12-15 07:50:02.121256,7.52,Amazon,entertainment,desktop,192.168.61.201,0
TXN0007707,U00130,2025-11-27 20:51:53.121256,74.63,ElectroShop,utilities,tablet,192.168.242.138,0
TXN0007708,U00757,2025-12-12 17:13:47.121256,119.85,BigMart,fashion,desktop,192.168.26.121,0
TXN0007709,U00218,2025-12-14 12:46:54.121256,81.67,Amazon,entertainment,desktop,192.168.27.65,0
TXN0007710,U00524,2025-12-16 12:45:09.121256,147.0,ElectroShop,utilities,desktop,192.168.132.10,0
TXN0007711,U00784,2025-11-27 16:25:02.121256,22.72,Flipkart,entertainment,desktop,192.168.93.95,0
TXN0007712,U00655,2025-12-17 05:09:46.121256,56.55,ElectroShop,grocery,desktop,192.168.80.236,0
TXN0007713,U00428,2025-11-27 06:09:54.121256,21.65,Amazon,fashion,mobile,192.168.0.191,0
TXN0007714,U00571,2025-12-02 19:43:09.121256,67.43,Walmart,electronics,desktop,192.168.45.244,0
TXN0007715,U00603,2025-12-07 12:20:04.121256,26.01,Flipkart,fashion,mobile,192.168.10.244,1
TXN0007716,U00274,2025-12-06 23:07:08.121256,246.56,ElectroShop,utilities,tablet,192.168.36.88,0
TXN0007717,U00235,2025-12-08 10:03:24.121256,40.21,Walmart,grocery,desktop,192.168.168.171,0
TXN0007718,U00267,2025-11-25 21:43:08.121256,209.4,BigMart,entertainment,tablet,192.168.94.27,0
TXN0007719,U00566,2025-11-27 13:01:42.121256,44.4,Amazon,grocery,tablet,192.168.116.179,0
TXN0007720,U00077,2025-12-15 11:50:26.121256,348.82,ElectroShop,grocery,desktop,192.168.65.75,0
TXN0007721,U00211,2025-12-07 04:56:33.121256,74.61,Walmart,entertainment,tablet,192.168.216.14,0
TXN0007722,U00492,2025-11-28 01:58:54.121256,218.7,BigMart,utilities,desktop,192.168.239.6,0
TXN0007723,U00575,2025-11-27 10:20:31.121256,20.43,Walmart,utilities,mobile,192.168.175.30,0
TXN0007724,U00297,2025-11-25 19:14:37.121256,120.34,Walmart,grocery,tablet,192.168.117.91,0
TXN0007725,U00283,2025-11-25 12:16:32.121256,186.69,ElectroShop,fashion,tablet,192.168.143.20,0
TXN0007726,U00021,2025-12-07 17:12:05.121256,17.04,LocalStore,entertainment,mobile,192.168.164.115,0
TXN0007727,U00195,2025-12-01 13:15:39.121256,18.09,BigMart,grocery,desktop,192.168.183.80,0
TXN0007728,U00667,2025-11-28 08:08:45.121256,44.21,Amazon,fashion,mobile,192.168.150.53,0
TXN0007729,U00750,2025-12-21 02:28:15.121256,222.06,BigMart,fashion,tablet,192.168.112.167,0
TXN0007730,U00179,2025-12-17 08:14:37.121256,67.54,LocalStore,electronics,tablet,192.168.209.165,0
TXN0007731,U00734,2025-12-14 07:28:37.121256,69.97,Flipkart,utilities,tablet,192.168.140.224,0
TXN0007732,U00622,2025-12-04 21:24:07.121256,12.17,LocalStore,fashion,desktop,192.168.219.169,0
TXN0007733,U00185,2025-12-06 07:04:05.121256,10.06,Flipkart,entertainment,desktop,192.168.111.2,0
TXN0007734,U00712,2025-12-21 06:56:06.121256,142.92,Flipkart,utilities,tablet,192.168.134.128,0
TXN0007735,U00737,2025-11-27 10:49:58.121256,12.33,Amazon,grocery,desktop,192.168.242.58,0
TXN0007736,U00318,2025-12-13 04:34:14.121256,90.38,ElectroShop,grocery,tablet,192.168.76.216,1
TXN0007737,U00077,2025-11-28 03:29:34.121256,201.85,BigMart,utilities,tablet,192.168.34.16,0
TXN0007738,U00560,2025-12-23 14:16:01.121256,18.72,ElectroShop,electronics,desktop,192.168.28.57,0
TXN0007739,U00292,2025-12-16 17:28:12.121256,87.56,LocalStore,fashion,desktop,192.168.129.130,0
TXN0007740,U00236,2025-11-30 22:56:15.121256,16.56,BigMart,utilities,mobile,192.168.45.32,0
TXN0007741,U00340,2025-11-28 03:01:54.121256,74.06,Walmart,entertainment,desktop,192.168.185.67,0
TXN0007742,U00775,2025-12-19 22:42:40.121256,19.32,Walmart,utilities,desktop,192.168.182.45,0
TXN0007743,U00445,2025-12-02 19:46:07.121256,106.53,Walmart,grocery,tablet,192.168.241.215,0
TXN0007744,U00110,2025-12-09 09:50:41.121256,33.67,BigMart,utilities,mobile,192.168.81.91,0
TXN0007745,U00334,2025-12-15 07:11:10.121256,54.8,Walmart,fashion,tablet,192.168.118.181,0
TXN0007746,U00572,2025-11-27 22:21:32.121256,73.19,ElectroShop,utilities,mobile,192.168.73.237,0
TXN0007747,U00729,2025-11-27 22:41:40.121256,15.03,Amazon,utilities,desktop,192.168.231.126,0
TXN0007748,U00010,2025-12-02 16:42:50.121256,118.27,ElectroShop,electronics,desktop,192.168.163.112,0
TXN0007749,U00557,2025-12-09 16:07:05.121256,28.84,ElectroShop,fashion,tablet,192.168.34.151,0
TXN0007750,U00041,2025-11-25 09:57:13.121256,106.86,Flipkart,utilities,desktop,192.168.68.116,0
TXN0007751,U00792,2025-12-19 18:30:21.121256,13.78,Walmart,entertainment,tablet,192.168.73.49,0
TXN0007752,U00767,2025-11-26 17:22:22.121256,113.21,BigMart,grocery,desktop,192.168.186.162,0
TXN0007753,U00649,2025-12-16 22:15:53.121256,10.97,Flipkart,electronics,desktop,192.168.114.224,0
TXN0007754,U00417,2025-12-23 05:47:48.121256,64.32,BigMart,electronics,mobile,192.168.191.138,0
TXN0007755,U00392,2025-11-25 21:43:16.121256,42.72,Walmart,electronics,tablet,192.168.240.109,0
TXN0007756,U00508,2025-11-30 14:41:26.121256,115.39,LocalStore,grocery,desktop,192.168.233.59,0
TXN0007757,U00119,2025-12-14 00:14:20.121256,44.31,Amazon,entertainment,desktop,192.168.197.92,0
TXN0007758,U00272,2025-12-02 15:40:26.121256,170.77,ElectroShop,fashion,mobile,192.168.203.166,0
TXN0007759,U00299,2025-12-08 13:13:00.121256,197.92,Walmart,utilities,tablet,192.168.169.122,0
TXN0007760,U00073,2025-11-28 04:30:31.121256,22.5,Amazon,grocery,desktop,192.168.152.64,1
TXN0007761,U00620,2025-12-10 05:41:35.121256,81.12,Flipkart,entertainment,desktop,192.168.213.128,0
TXN0007762,U00767,2025-11-25 03:07:29.121256,17.34,Flipkart,utilities,mobile,192.168.132.12,0
TXN0007763,U00317,2025-12-08 13:54:34.121256,39.75,BigMart,electronics,mobile,192.168.217.197,0
TXN0007764,U00295,2025-11-29 01:35:03.121256,119.95,Walmart,grocery,mobile,192.168.113.112,0
TXN0007765,U00017,2025-12-06 22:22:26.121256,106.17,Flipkart,electronics,mobile,192.168.67.20,0
TXN0007766,U00690,2025-12-13 14:27:19.121256,78.4,Flipkart,entertainment,mobile,192.168.166.214,0
TXN0007767,U00007,2025-11-30 20:10:10.121256,26.56,ElectroShop,utilities,mobile,192.168.5.224,0
TXN0007768,U00283,2025-12-01 17:50:15.121256,37.99,BigMart,fashion,mobile,192.168.9.227,0
TXN0007769,U00150,2025-12-01 19:11:04.121256,28.69,LocalStore,utilities,desktop,192.168.227.115,0
TXN0007770,U00323,2025-12-19 18:54:03.121256,121.56,Walmart,grocery,tablet,192.168.166.18,1
TXN0007771,U00381,2025-12-21 09:47:19.121256,66.08,Flipkart,entertainment,mobile,192.168.149.199,0
TXN0007772,U00448,2025-12-18 12:55:43.121256,103.69,Walmart,electronics,desktop,192.168.33.163,0
TXN0007773,U00095,2025-12-17 21:31:21.121256,22.9,LocalStore,utilities,desktop,192.168.30.220,0
TXN0007774,U00716,2025-12-17 11:33:32.121256,36.38,Walmart,grocery,desktop,192.168.130.161,0
TXN0007775,U00474,2025-11-28 05:47:30.121256,37.54,Amazon,electronics,tablet,192.168.166.46,0
TXN0007776,U00722,2025-12-14 06:03:11.121256,7.09,Flipkart,entertainment,mobile,192.168.116.9,0
TXN0007777,U00311,2025-12-06 04:20:07.121256,53.37,Amazon,fashion,tablet,192.168.200.58,0
TXN0007778,U00252,2025-12-23 16:30:47.121256,135.09,Walmart,fashion,tablet,192.168.41.255,0
TXN0007779,U00170,2025-12-08 03:21:01.121256,182.07,Flipkart,utilities,desktop,192.168.47.14,0
TXN0007780,U00036,2025-12-15 13:10:38.121256,58.42,LocalStore,fashion,tablet,192.168.34.192,0
TXN0007781,U00628,2025-12-04 06:48:56.121256,53.63,LocalStore,entertainment,desktop,192.168.166.98,0
TXN0007782,U00395,2025-11-29 22:04:25.121256,12.5,Flipkart,grocery,tablet,192.168.39.36,0
TXN0007783,U00573,2025-12-12 01:40:25.121256,169.09,Amazon,utilities,desktop,192.168.103.197,0
TXN0007784,U00182,2025-12-10 22:01:48.121256,1.05,Flipkart,electronics,tablet,192.168.198.49,0
TXN0007785,U00539,2025-12-23 17:11:23.121256,231.67,Amazon,fashion,mobile,192.168.167.81,0
TXN0007786,U00083,2025-12-06 02:25:24.121256,58.74,LocalStore,utilities,mobile,192.168.8.23,0
TXN0007787,U00040,2025-12-05 20:20:06.121256,38.48,LocalStore,entertainment,desktop,192.168.183.236,0
TXN0007788,U00761,2025-12-16 20:28:34.121256,216.39,BigMart,fashion,tablet,192.168.52.11,0
TXN0007789,U00316,2025-12-12 09:39:34.121256,6.98,Walmart,utilities,mobile,192.168.172.139,0
TXN0007790,U00198,2025-12-18 11:41:26.121256,89.67,Flipkart,entertainment,desktop,192.168.40.98,0
TXN0007791,U00024,2025-12-23 05:48:06.121256,73.69,ElectroShop,fashion,desktop,192.168.79.69,0
TXN0007792,U00332,2025-12-08 12:56:00.121256,29.81,Amazon,electronics,tablet,192.168.174.36,0
TXN0007793,U00241,2025-12-13 11:24:24.121256,49.81,Amazon,fashion,desktop,192.168.220.55,0
TXN0007794,U00753,2025-12-03 15:45:03.121256,89.5,Walmart,fashion,desktop,192.168.50.116,0
TXN0007795,U00127,2025-12-06 07:04:36.121256,123.9,Amazon,electronics,tablet,192.168.215.240,0
TXN0007796,U00636,2025-11-27 01:42:05.121256,5.06,ElectroShop,grocery,mobile,192.168.189.90,0
TXN0007797,U00156,2025-11-28 03:40:05.121256,220.98,Walmart,grocery,tablet,192.168.15.110,0
TXN0007798,U00051,2025-12-19 01:46:45.121256,34.38,LocalStore,entertainment,mobile,192.168.112.105,1
TXN0007799,U00669,2025-11-27 12:18:22.121256,26.28,LocalStore,entertainment,mobile,192.168.216.10,0
TXN0007800,U00777,2025-12-19 05:01:41.121256,29.46,LocalStore,entertainment,desktop,192.168.60.61,0
TXN0007801,U00209,2025-12-09 20:54:34.121256,23.08,Amazon,entertainment,mobile,192.168.189.4,0
TXN0007802,U00556,2025-12-19 21:55:10.121256,30.5,BigMart,entertainment,desktop,192.168.18.234,0
TXN0007803,U00507,2025-12-22 01:25:36.121256,343.52,Amazon,fashion,desktop,192.168.214.133,0
TXN0007804,U00205,2025-12-11 03:52:39.121256,50.29,Flipkart,entertainment,desktop,192.168.14.95,0
TXN0007805,U00484,2025-11-25 20:45:47.121256,14.8,LocalStore,grocery,desktop,192.168.190.130,0
TXN0007806,U00157,2025-12-07 05:46:51.121256,9.05,Walmart,fashion,desktop,192.168.198.106,0
TXN0007807,U00195,2025-12-23 21:37:14.121256,101.68,Flipkart,entertainment,desktop,192.168.182.192,0
TXN0007808,U00538,2025-11-29 14:56:23.121256,164.24,Walmart,electronics,desktop,192.168.129.174,0
TXN0007809,U00333,2025-12-06 04:12:57.121256,43.76,BigMart,entertainment,mobile,192.168.88.213,0
TXN0007810,U00267,2025-12-11 04:06:59.121256,21.69,Walmart,entertainment,tablet,192.168.36.36,0
TXN0007811,U00368,2025-12-23 05:42:15.121256,40.19,BigMart,grocery,tablet,192.168.149.156,0
TXN0007812,U00399,2025-12-12 13:24:34.121256,14.65,LocalStore,grocery,tablet,192.168.179.240,0
TXN0007813,U00495,2025-11-26 13:02:33.121256,28.73,Walmart,grocery,desktop,192.168.7.90,0
TXN0007814,U00220,2025-12-10 22:04:22.121256,65.18,Walmart,utilities,desktop,192.168.171.180,0
TXN0007815,U00779,2025-12-22 22:51:35.121256,30.9,Walmart,entertainment,tablet,192.168.154.147,0
TXN0007816,U00020,2025-12-07 14:46:19.121256,68.04,LocalStore,utilities,tablet,192.168.33.55,0
TXN0007817,U00331,2025-12-15 18:51:16.121256,33.39,BigMart,utilities,tablet,192.168.66.221,0
TXN0007818,U00445,2025-12-23 11:50:33.121256,225.79,ElectroShop,grocery,tablet,192.168.243.119,0
TXN0007819,U00049,2025-12-05 03:50:31.121256,209.11,Flipkart,entertainment,tablet,192.168.17.238,0
TXN0007820,U00434,2025-12-15 16:28:27.121256,76.93,Amazon,electronics,desktop,192.168.3.233,0
TXN0007821,U00347,2025-12-10 19:33:35.121256,35.01,Walmart,electronics,mobile,192.168.99.148,0
TXN0007822,U00233,2025-11-28 18:36:36.121256,58.39,ElectroShop,electronics,tablet,192.168.249.147,0
TXN0007823,U00433,2025-12-05 07:42:28.121256,42.46,LocalStore,entertainment,desktop,192.168.120.131,1
TXN0007824,U00149,2025-12-13 10:27:10.121256,104.03,ElectroShop,grocery,mobile,192.168.169.163,0
TXN0007825,U00156,2025-12-12 22:40:38.121256,53.07,Amazon,electronics,mobile,192.168.23.227,0
TXN0007826,U00533,2025-12-10 18:37:06.121256,175.44,BigMart,entertainment,tablet,192.168.144.214,0
TXN0007827,U00033,2025-12-12 11:48:10.121256,240.73,Amazon,grocery,tablet,192.168.44.46,0
TXN0007828,U00402,2025-12-19 05:40:59.121256,37.75,BigMart,electronics,desktop,192.168.116.155,1
TXN0007829,U00800,2025-12-19 04:03:53.121256,65.8,Flipkart,entertainment,desktop,192.168.225.131,0
TXN0007830,U00077,2025-12-18 20:46:57.121256,12.99,BigMart,grocery,tablet,192.168.182.52,0
TXN0007831,U00769,2025-11-29 18:48:07.121256,27.9,LocalStore,electronics,tablet,192.168.71.239,0
TXN0007832,U00225,2025-12-07 13:19:55.121256,47.68,LocalStore,fashion,desktop,192.168.119.190,0
TXN0007833,U00107,2025-12-20 06:28:04.121256,38.47,ElectroShop,entertainment,mobile,192.168.162.143,0
TXN0007834,U00237,2025-12-17 02:19:15.121256,177.36,Flipkart,utilities,mobile,192.168.159.228,0
TXN0007835,U00271,2025-12-16 13:07:36.121256,18.79,Walmart,entertainment,tablet,192.168.13.226,0
TXN0007836,U00254,2025-12-03 16:11:51.121256,68.65,BigMart,entertainment,mobile,192.168.74.55,0
TXN0007837,U00277,2025-12-02 04:41:15.121256,79.45,BigMart,electronics,tablet,192.168.231.231,0
TXN0007838,U00021,2025-12-07 14:30:01.121256,94.18,Flipkart,fashion,tablet,192.168.211.42,0
TXN0007839,U00277,2025-12-03 21:26:23.121256,43.64,Amazon,fashion,tablet,192.168.16.204,0
TXN0007840,U00518,2025-12-16 15:51:14.121256,182.67,Flipkart,fashion,desktop,192.168.146.19,0
TXN0007841,U00290,2025-12-01 17:21:05.121256,67.21,Walmart,entertainment,tablet,192.168.248.170,0
TXN0007842,U00728,2025-11-24 15:57:58.121256,46.32,ElectroShop,entertainment,desktop,192.168.213.199,0
TXN0007843,U00587,2025-12-04 09:03:48.121256,10.57,BigMart,entertainment,tablet,192.168.99.198,0
TXN0007844,U00033,2025-12-18 10:05:41.121256,49.99,ElectroShop,entertainment,desktop,192.168.93.8,0
TXN0007845,U00747,2025-12-22 10:15:25.121256,142.51,ElectroShop,electronics,tablet,192.168.36.6,0
TXN0007846,U00776,2025-12-03 15:07:35.121256,96.27,Amazon,fashion,mobile,192.168.97.41,0
TXN0007847,U00697,2025-12-01 17:17:19.121256,162.78,Flipkart,utilities,desktop,192.168.146.129,0
TXN0007848,U00422,2025-12-03 19:49:28.121256,59.5,Amazon,fashion,mobile,192.168.187.156,0
TXN0007849,U00478,2025-12-19 19:15:38.121256,20.09,LocalStore,entertainment,mobile,192.168.191.169,0
TXN0007850,U00294,2025-12-03 05:30:21.121256,1.1,Walmart,electronics,tablet,192.168.76.114,0
TXN0007851,U00227,2025-12-16 10:09:13.121256,28.9,Flipkart,electronics,tablet,192.168.145.98,0
TXN0007852,U00676,2025-12-19 09:12:24.121256,95.78,Walmart,electronics,tablet,192.168.236.91,0
TXN0007853,U00623,2025-12-02 01:27:51.121256,134.95,Walmart,entertainment,desktop,192.168.214.162,0
TXN0007854,U00542,2025-12-10 18:50:39.121256,33.05,ElectroShop,utilities,desktop,192.168.55.90,0
TXN0007855,U00013,2025-12-17 23:27:13.121256,59.76,Walmart,fashion,tablet,192.168.24.168,0
TXN0007856,U00182,2025-12-03 08:53:51.121256,48.73,Flipkart,utilities,tablet,192.168.18.118,0
TXN0007857,U00707,2025-11-28 12:36:16.121256,47.28,ElectroShop,electronics,desktop,192.168.8.30,0
TXN0007858,U00317,2025-11-24 22:37:12.121256,41.05,Flipkart,electronics,tablet,192.168.118.185,0
TXN0007859,U00041,2025-12-15 17:54:13.121256,16.73,Amazon,grocery,mobile,192.168.68.65,0
TXN0007860,U00307,2025-12-07 10:09:02.121256,17.52,Amazon,grocery,tablet,192.168.196.51,1
TXN0007861,U00380,2025-12-09 20:51:11.121256,24.55,Walmart,fashion,mobile,192.168.96.208,0
TXN0007862,U00772,2025-12-12 23:49:55.121256,27.66,Walmart,fashion,mobile,192.168.63.69,0
TXN0007863,U00295,2025-11-29 21:56:31.121256,5.74,ElectroShop,electronics,tablet,192.168.190.31,0
TXN0007864,U00131,2025-12-06 07:45:29.121256,83.95,Amazon,electronics,tablet,192.168.61.111,0
TXN0007865,U00653,2025-12-01 00:48:08.121256,40.43,LocalStore,grocery,desktop,192.168.95.253,0
TXN0007866,U00038,2025-12-02 19:07:04.121256,294.38,Walmart,fashion,tablet,192.168.43.200,0
TXN0007867,U00054,2025-11-28 12:58:07.121256,27.23,Amazon,electronics,mobile,192.168.0.168,0
TXN0007868,U00515,2025-12-08 20:52:58.121256,38.95,ElectroShop,entertainment,mobile,192.168.150.126,0
TXN0007869,U00124,2025-12-09 05:36:37.121256,35.43,LocalStore,entertainment,desktop,192.168.44.248,0
TXN0007870,U00023,2025-11-29 14:16:11.121256,0.68,Walmart,fashion,desktop,192.168.107.58,0
TXN0007871,U00708,2025-12-16 02:07:33.121256,146.21,Walmart,fashion,mobile,192.168.0.154,0
TXN0007872,U00574,2025-12-19 18:36:36.121256,7.6,Walmart,utilities,desktop,192.168.178.194,0
TXN0007873,U00664,2025-11-25 21:14:16.121256,225.31,LocalStore,entertainment,mobile,192.168.90.253,0
TXN0007874,U00786,2025-12-12 07:29:41.121256,183.11,ElectroShop,entertainment,mobile,192.168.233.66,0
TXN0007875,U00654,2025-11-30 13:45:57.121256,61.35,ElectroShop,fashion,desktop,192.168.179.210,0
TXN0007876,U00476,2025-11-29 00:50:45.121256,82.75,BigMart,grocery,mobile,192.168.237.159,0
TXN0007877,U00723,2025-11-25 08:42:16.121256,84.85,Amazon,grocery,desktop,192.168.230.66,0
TXN0007878,U00207,2025-12-06 11:40:18.121256,44.16,Flipkart,entertainment,desktop,192.168.22.234,0
TXN0007879,U00017,2025-12-13 16:04:01.121256,103.35,LocalStore,entertainment,desktop,192.168.223.59,0
TXN0007880,U00063,2025-12-01 01:39:07.121256,8.66,LocalStore,fashion,desktop,192.168.23.137,1
TXN0007881,U00414,2025-11-28 22:12:53.121256,24.45,BigMart,entertainment,tablet,192.168.130.163,0
TXN0007882,U00103,2025-12-09 22:37:10.121256,68.89,ElectroShop,electronics,mobile,192.168.175.134,0
TXN0007883,U00638,2025-11-25 07:28:12.121256,83.81,Walmart,fashion,desktop,192.168.95.224,0
TXN0007884,U00290,2025-12-17 10:37:23.121256,175.01,Flipkart,utilities,desktop,192.168.236.49,0
TXN0007885,U00150,2025-12-22 16:18:04.121256,8.84,Amazon,utilities,tablet,192.168.48.160,0
TXN0007886,U00229,2025-12-07 13:56:27.121256,148.37,Amazon,electronics,tablet,192.168.152.106,1
TXN0007887,U00653,2025-12-01 03:47:58.121256,38.86,LocalStore,utilities,tablet,192.168.100.107,0
TXN0007888,U00730,2025-12-03 00:03:13.121256,40.08,LocalStore,fashion,tablet,192.168.78.22,0
TXN0007889,U00410,2025-12-07 00:08:29.121256,40.45,LocalStore,entertainment,mobile,192.168.96.132,0
TXN0007890,U00349,2025-12-20 12:25:48.121256,50.89,BigMart,fashion,tablet,192.168.186.40,0
TXN0007891,U00483,2025-12-06 22:08:55.121256,18.05,LocalStore,fashion,mobile,192.168.128.151,0
TXN0007892,U00685,2025-12-09 01:05:40.121256,61.03,ElectroShop,grocery,tablet,192.168.190.143,0
TXN0007893,U00277,2025-12-23 16:43:01.121256,129.41,Amazon,entertainment,mobile,192.168.37.50,0
TXN0007894,U00714,2025-12-22 03:07:33.121256,56.6,LocalStore,fashion,desktop,192.168.67.94,0
TXN0007895,U00243,2025-12-01 06:30:59.121256,63.96,ElectroShop,entertainment,desktop,192.168.151.79,0
TXN0007896,U00615,2025-12-14 08:43:18.121256,156.11,Walmart,fashion,tablet,192.168.164.174,1
TXN0007897,U00312,2025-12-15 20:59:58.121256,117.95,ElectroShop,fashion,mobile,192.168.222.100,0
TXN0007898,U00173,2025-12-19 00:27:43.121256,53.94,Walmart,fashion,tablet,192.168.82.178,0
TXN0007899,U00108,2025-11-30 06:43:16.121256,33.84,BigMart,electronics,mobile,192.168.53.42,0
TXN0007900,U00386,2025-12-12 08:47:16.121256,182.97,BigMart,electronics,tablet,192.168.218.113,1
TXN0007901,U00697,2025-12-08 18:49:19.121256,73.83,Amazon,fashion,tablet,192.168.20.40,0
TXN0007902,U00303,2025-11-25 01:26:41.121256,39.99,ElectroShop,fashion,desktop,192.168.206.146,0
TXN0007903,U00271,2025-12-13 08:54:49.121256,45.08,Amazon,fashion,tablet,192.168.74.99,0
TXN0007904,U00631,2025-12-13 00:59:09.121256,135.02,Flipkart,utilities,desktop,192.168.134.51,0
TXN0007905,U00126,2025-12-14 23:53:23.121256,13.61,BigMart,utilities,desktop,192.168.237.205,0
TXN0007906,U00407,2025-12-04 18:22:34.121256,392.19,BigMart,fashion,desktop,192.168.200.58,0
TXN0007907,U00087,2025-11-27 03:31:03.121256,31.17,LocalStore,utilities,desktop,192.168.199.115,0
TXN0007908,U00189,2025-12-08 01:41:16.121256,147.2,Amazon,electronics,desktop,192.168.145.102,0
TXN0007909,U00177,2025-12-18 20:58:10.121256,50.17,Walmart,fashion,desktop,192.168.95.105,0
TXN0007910,U00613,2025-12-08 06:02:08.121256,74.22,BigMart,fashion,mobile,192.168.255.110,0
TXN0007911,U00254,2025-12-14 13:49:11.121256,170.06,Walmart,grocery,desktop,192.168.217.244,0
TXN0007912,U00700,2025-11-26 15:13:01.121256,52.61,Amazon,fashion,tablet,192.168.171.18,0
TXN0007913,U00561,2025-11-29 06:56:42.121256,81.69,ElectroShop,fashion,desktop,192.168.28.201,0
TXN0007914,U00320,2025-12-12 23:48:01.121256,14.04,LocalStore,utilities,desktop,192.168.3.189,0
TXN0007915,U00401,2025-12-09 07:01:24.121256,20.19,Walmart,electronics,desktop,192.168.103.86,0
TXN0007916,U00134,2025-12-20 12:42:44.121256,42.46,BigMart,electronics,mobile,192.168.255.50,0
TXN0007917,U00643,2025-12-01 07:46:27.121256,91.3,BigMart,electronics,desktop,192.168.198.172,0
TXN0007918,U00429,2025-12-16 15:08:47.121256,15.34,LocalStore,grocery,desktop,192.168.22.250,0
TXN0007919,U00510,2025-12-18 11:09:07.121256,14.66,ElectroShop,electronics,desktop,192.168.191.228,0
TXN0007920,U00266,2025-12-16 18:02:50.121256,62.34,BigMart,fashion,tablet,192.168.240.60,0
TXN0007921,U00029,2025-12-02 00:53:32.121256,88.49,BigMart,grocery,tablet,192.168.65.100,0
TXN0007922,U00597,2025-12-06 19:56:58.121256,109.6,ElectroShop,utilities,mobile,192.168.136.134,0
TXN0007923,U00090,2025-12-16 13:13:53.121256,35.73,Flipkart,entertainment,tablet,192.168.94.216,0
TXN0007924,U00538,2025-11-27 23:48:39.121256,6.63,LocalStore,entertainment,desktop,192.168.244.36,0
TXN0007925,U00251,2025-12-04 07:54:27.121256,225.6,BigMart,grocery,mobile,192.168.122.59,0
TXN0007926,U00783,2025-12-14 17:20:17.121256,44.16,Walmart,fashion,mobile,192.168.127.20,0
TXN0007927,U00337,2025-11-28 15:36:46.121256,158.57,LocalStore,utilities,mobile,192.168.203.206,0
TXN0007928,U00315,2025-12-24 10:28:37.121256,169.31,BigMart,entertainment,mobile,192.168.32.21,0
TXN0007929,U00014,2025-12-20 18:44:49.121256,138.46,Flipkart,entertainment,desktop,192.168.109.14,0
TXN0007930,U00057,2025-12-08 20:08:46.121256,24.79,Walmart,utilities,mobile,192.168.202.207,0
TXN0007931,U00692,2025-11-29 04:28:22.121256,142.99,Walmart,utilities,mobile,192.168.167.145,0
TXN0007932,U00199,2025-12-22 06:43:13.121256,137.31,Walmart,grocery,desktop,192.168.10.3,0
